epoch,spec_rmsp,absorb_rmsp,s_b,s_s,s_w,s_f,s_m,s_muspx,s_bmie,f_b,f_s,f_f,f_muspx,f_bmie,m_b,m_s,m_w,m_c,m_muspx,m_bmie,i_s,i_muspx,i_bmie,c_s,c_muspx,c_bmie
0.0,19.90873139430031,0.0,0.0460267871849748,0.9955126033196582,0.0,0.5330262619172019,0.4209469508978233,54.37808061012809,1.587259661301275,0.0415345002452189,0.3360418459941881,0.9584654997547811,13.474028634352418,1.0879922223319922,0.1094121821905725,0.8422957089590558,0.10287841722372063,0.7877094005857068,10.861769870407052,2.212538667380506,0.03612082376999215,0.9974203458907637,1.0,0.9413090683505142,0.3867403530483502,1.0
1.0,23.183474643556217,0.0,0.0466266281803132,1.0,0.3549604647090984,0.5984129071105883,0.0,50.24756156269744,1.587259661301275,0.021127117517047257,0.0,0.9788728824829528,12.682374251904427,1.0093609037393372,0.10494241476349805,0.8422957089590558,0.09867557080343248,0.7963820144330696,11.37557629317217,2.7494404209384746,0.468018509970362,0.0,0.3823167866270505,0.8965125385354376,0.0,1.0
2.0,25.395969124768754,0.0,0.07814960911890423,0.8661925654650985,0.47325128401371364,0.49553768795046327,0.0,100.0,0.521171798600168,0.03762199133788401,0.0,0.9623780086621161,4.800547802771312,0.38601305900339145,0.10668044586910531,1.0,0.09732885189600182,0.7959907022348929,16.15051020293675,2.878703836134171,0.7474585704794963,0.5473415155815804,1.0108543869337665,0.8764975679793191,0.139628578799861,1.3881794086940253
3.0,26.334985752099936,0.0,0.0,0.5262740234325083,0.35301527342985073,0.6469847265701493,0.0,43.55314179352023,1.2715384469982849,0.17167368889475348,0.0,0.8283263111052466,17.548038628361766,1.0180566379510798,0.0,0.045746788672745925,0.10066107565726252,0.8993389243427374,5.412653904875841,1.595818297932013,0.969101583074111,0.6062376151746864,1.0,0.8503722385086644,0.3060322018832555,1.0
4.0,27.454656629190097,0.0,0.010728291685673824,0.7751044476837048,0.4136740652394114,0.43440009977267563,0.14119754330223921,36.16315280043935,2.067011524363507,0.11466447146716484,0.038715195203835595,0.8853355285328351,12.010660438571026,1.233138655565409,0.051285225470253465,0.6960044582736822,0.10041843158094546,0.8482963429488011,11.526311727540493,1.9440877906015217,0.3671998310802001,0.0,1.0009187952378753,1.0,0.5015586350752704,1.0
5.0,27.517090677426626,0.0,0.007568479189540799,0.9581274939452686,0.17960224712619188,0.19926502386483275,0.6135642498194346,35.07114815373005,2.1033225964321796,0.046136281561078775,0.0,0.9538637184389213,19.672901955725433,0.5915091658170285,0.031253451116582745,0.48746435453533615,0.08900249954815617,0.8797440493352611,11.790676505897252,1.0827862843559202,0.1838639892385231,0.5974740704167618,1.0,0.8791003774359569,0.9433584693957584,1.0
6.0,29.139575865790537,0.0,0.07962711981488235,0.9964595617098901,0.47287018476567066,0.20271527558516259,0.2447874198342844,37.139919307036756,1.6331962342882096,0.026025460478538244,0.08409789138859236,0.9739745395214617,20.212053034586,0.9816226860000933,0.05747032391595228,0.2970167032103601,0.09476997559574214,0.8477597004883056,12.217285345027303,1.93141278385496,0.8285783615937911,0.49742922793804745,1.0,0.8703612913309092,0.44521834050372033,1.0
7.0,29.29747415636401,0.0,0.019106927255555278,0.6432265365866434,0.4016564154116151,0.3671837680407697,0.21205288929205984,52.47838969712616,1.6174266131740902,0.0,0.104080192162879,1.0,0.0,0.7725526312912057,0.12175460653273643,0.6840321837436634,0.0999771144282947,0.7782682790389689,11.358481724025715,1.0687334601812655,0.2770372755192313,0.7925119715040864,0.992969012047279,0.9286587232142418,0.15008516252832166,1.0
8.0,29.359900276871393,0.0,0.03311046154835559,0.6626809129735537,0.42400853256939375,0.36077579199215626,0.18210521389009443,47.16562776797317,1.893974806247715,0.005685635766409936,0.12118562346256119,0.9943143642335901,3.8850023807481,0.7860657203474489,0.10252131849689865,0.6505946319274329,0.09865853688695085,0.7988201446161505,11.282599280668407,1.5619629827407626,0.37216851499081494,0.7347050549846221,0.9950783084330952,0.8882944986961998,0.2911886617198792,1.024134745687309
9.0,30.20657007255908,0.0,0.0420870910015371,0.6626809129735537,0.4421212707308572,0.34277334219220873,0.17301829607539693,96.64862797362896,1.893974806247715,0.0061609932067475635,0.08527844294766523,0.9938390067932524,3.8850023807481,0.5608855904016453,0.08952136291395703,0.6505946319274329,0.1000876032523606,0.8103910338336824,11.01083568760611,2.336966309665802,0.37216851499081494,0.7347050549846221,0.9950783084330952,0.8873993986593514,0.5354528747104214,1.0
10.0,30.243151537554755,0.0,0.01609935471779635,0.516112779503814,0.30302657579857506,0.23643631421675862,0.4444377552668699,46.46047316759511,1.54265604367077,0.020724774631772448,0.0,0.9792752253682275,26.694801350371424,0.8093806346169088,0.0,0.4485949477004889,0.09099847651767473,0.9090015234823253,11.320978072585904,3.090161620301256,0.0,0.5185799340589886,0.9979753676453715,0.9215620295858001,0.8179237848904642,1.0
11.0,30.420819243887937,0.0,0.04215144279433443,0.7233550707603593,0.48955572321187973,0.27144274202631663,0.1968500919674691,37.454801963259506,1.6395777862288659,0.055720235804570965,0.11350767310335666,0.944279764195429,16.944880747109902,0.7058147126917633,0.07938107752224052,0.4339526079681401,0.09460211475904418,0.8260168077187153,12.775794073910454,2.503206854568261,0.6746239707814232,0.36055174590822336,1.0002756385713625,0.9609098818466641,0.514391880639379,1.033272520745202
12.0,30.609791956742463,0.0,0.023165550910880753,0.7858642302798351,0.40912806947884756,0.2958106514414346,0.2718957281688371,42.02642890766503,1.587259661301275,0.07644298097810988,0.025810130135890397,0.92355701902189,13.474028634352418,1.0879922223319922,0.10977945461852687,0.7052638199553503,0.09986697905221417,0.7903535663292589,11.826113059454222,2.212538667380506,0.5244658127165528,0.0,1.0021438555550426,0.9911393928366772,0.6455400464035544,1.0
13.0,30.663841570890252,0.0,0.09997616058466031,1.0,0.5002513966675466,0.24683056949464247,0.15294187325315065,31.697092454987136,1.9005570732725547,0.0312184655171942,0.07540039200133208,0.9687815344828058,22.1176970389214,1.1038145339914616,0.0,0.1585883947141592,0.09859416377273529,0.9068326117360835,12.113070155900111,1.5223989653132028,0.9389601958127345,0.5528517535069641,0.9984686746035409,0.8353739691468611,0.2587383925013378,1.0
14.0,30.802042684900123,0.0,0.0,0.0,0.15973274912354393,0.11401301303238806,0.7516598916635023,0.0,0.0,0.09634677665862426,0.0,0.9036532233413757,91.0023843920294,1.3875197168411084,0.45091680585876004,0.995267559683616,0.09388171938428527,0.45520147475695477,15.732022312555866,2.708424567712698,0.0,0.0,0.8180132267686584,1.0,0.8401863563814399,0.0
15.0,30.88929675263435,0.0,0.07070714036700258,0.8460529436497383,0.4525155109347586,0.31458980842661494,0.16218754027162383,44.133348249983406,1.6764350403704196,0.07477769511877681,0.031236378174599573,0.9252223048812231,21.3426009103842,0.9254526658068154,0.10360803003065762,0.7249909363752624,0.10559807896815196,0.7907938910011905,10.603128709089685,5.257856364799356,0.48154514760056866,0.11597525304006429,0.7126666289971656,0.9200488339909789,0.3440802029545209,0.9611820591305974
16.0,31.054381579385854,0.0,0.09635500246025758,0.8336373862042936,0.4910595083616346,0.23991863064412058,0.17266685853398722,33.329940510602015,1.820348821577251,0.029660564005597415,0.10136647310023646,0.9703394359944025,19.013260013947068,0.9688787097371816,0.024479156651497292,0.3040955843587353,0.09634379574642295,0.8791770476020798,11.468846187566287,1.5532752140373314,0.9058456455470514,0.5362249958362891,0.9989280722224787,0.8458701658020755,0.4304462724298437,1.0
